Sample	posterior	likelihood	prior	treeLikelihood.h3n2_2deme	treeHeight.t:h3n2_2deme	treeLength.t:h3n2_2deme	Tree.t:h3n2_2deme.length_HongKong	Tree.t:h3n2_2deme.length_NewZealand	Tree.t:h3n2_2deme.count_HongKong_to_NewZealand	Tree.t:h3n2_2deme.count_NewZealand_to_HongKong	Tree.t:h3n2_2deme.count_HongKong	Tree.t:h3n2_2deme.count_NewZealand	rootTypeLogger.t:h3n2_2deme	migModel.t:h3n2_2deme.popSizeScaleFactor	migModel.t:h3n2_2deme.popSize_HongKong	migModel.t:h3n2_2deme.popSize_NewZealand	migModel.t:h3n2_2deme.rateMatrixScaleFactor	migModel.t:h3n2_2deme.rateMatrix_backward_HongKong_NewZealand	migModel.t:h3n2_2deme.rateMatrix_backward_NewZealand_HongKong	migModel.t:h3n2_2deme.rateMatrix_forward_HongKong_NewZealand	migModel.t:h3n2_2deme.rateMatrix_forward_NewZealand_HongKong	clockRate.c:h3n2_2deme	gammaShape.s:h3n2_2deme	kappa.s:h3n2_2deme	freqParameter.s:h3n2_2deme.1	freqParameter.s:h3n2_2deme.2	freqParameter.s:h3n2_2deme.3	freqParameter.s:h3n2_2deme.4
9473000	-4578.740519728008	-4533.712208419646	-45.02831130836146	-4533.712208419646	6.428692880956174	33.760803434634745	27.591704145282332	6.169099289352424	3	13	39	20	0	1.0	1.667021042685069	0.15243301864881897	1.0	0.1252496396431246	1.6913296179585846	0.15465580373257876	1.3697411933751562	0.00451752991091203	0.34898547265033314	6.886984014968685	0.3545043744316605	0.19483241646628785	0.21588351569777042	0.23477969340428112
9474000	-4577.116731277078	-4530.481347321401	-46.635383955677064	-4530.481347321401	6.544995785324889	34.29131937519944	28.513966780051042	5.777352595148393	3	13	39	20	0	1.0	1.4125581897237878	0.1525056378562985	1.0	0.051379079805286956	2.2588192061358443	0.24387148532349315	0.4758902095659985	0.005559518648515538	0.34898547265033314	6.886984014968685	0.3545043744316605	0.19483241646628785	0.21588351569777042	0.23477969340428112
9475000	-4593.685753236691	-4530.151614028825	-63.53413920786593	-4530.151614028825	6.510471427110721	34.8596717019175	27.448434995718305	7.41123670619921	5	15	39	20	0	1.0	1.4184562776939427	0.14350002471890025	1.0	0.13507100952094978	2.249426802156975	0.22756626819521256	1.335137898162432	0.004902865745729552	0.184069554476527	6.886984014968685	0.3545043744316605	0.19483241646628785	0.21588351569777042	0.23477969340428112
9476000	-4577.08427913259	-4537.078037565933	-40.00624156665745	-4537.078037565933	6.307661232717641	31.898309400741553	25.99875908905291	5.899550311688653	2	11	38	21	0	1.0	1.032292363674982	0.17997403379576743	1.0	0.14732654738649612	2.268672290544368	0.3955295203738497	0.8450334007974931	0.0052562793187861485	0.184069554476527	6.886984014968685	0.3203265451176198	0.21560752974433625	0.22928623173376264	0.23477969340428112
9477000	-4577.142311346453	-4531.256689634282	-45.88562171217106	-4531.256689634282	6.201741247799222	32.236332037859505	26.48290084392811	5.753431193931385	3	13	39	20	0	1.0	1.6033253224215775	0.16223744517642882	1.0	0.07269166573550678	2.268917378015915	0.22958744153665575	0.7183815565882448	0.004995743745769561	0.184069554476527	6.886984014968685	0.3203265451176198	0.21560752974433625	0.22928623173376264	0.23477969340428112
9478000	-4572.672693871438	-4534.970364674158	-37.70232919727996	-4534.970364674158	6.082397599079302	32.23633886348335	27.536601860228036	4.699737003255308	0	11	40	19	0	1.0	1.3300299534282318	0.14315112101032426	1.0	0.05831253645600925	2.262669478151611	0.24353111103879083	0.541787026182453	0.005182801893984285	0.184069554476527	7.109662572610369	0.32080144451901	0.2064187116053559	0.23377620669882324	0.2390036371768107
9479000	-4570.973380327013	-4533.243907479774	-37.72947284723868	-4533.243907479774	6.2122053647542295	32.66619503270634	28.217674030996637	4.4485210017096986	0	11	40	19	0	1.0	1.331370212265158	0.17107903479916212	1.0	0.00323613129264202	2.2603917024171096	0.290456874545528	0.025184201039365625	0.005379689387748694	0.184069554476527	7.109662572610369	0.32080144451901	0.2064187116053559	0.23377620669882324	0.2390036371768107
9480000	-4583.08728180094	-4534.721752318388	-48.365529482552304	-4534.721752318388	6.22939226695067	34.144006390165565	28.063450560799616	6.08055582936595	0	11	40	19	0	1.0	1.3391201103544617	0.22897848526993234	1.0	0.002661156216898035	2.2473101235503683	0.38427148098473285	0.015563068305923952	0.005042310472155674	0.184069554476527	7.109662572610369	0.32080144451901	0.2064187116053559	0.23377620669882324	0.2390036371768107
9481000	-4579.113009306429	-4527.57634032473	-51.53666898169944	-4527.57634032473	6.2207670128915	34.8855613390876	28.79034155039027	6.095219788697347	0	11	40	19	0	1.0	1.3315414213894592	0.22035106198060192	1.0	0.002676302629117122	2.260101062052693	0.37401440256144597	0.016172410401891654	0.00447189654341346	0.184069554476527	7.109662572610369	0.32080144451901	0.2064187116053559	0.23377620669882324	0.2390036371768107
9482000	-4572.970199363153	-4527.818880281403	-45.1513190817503	-4527.818880281403	6.220159450313416	33.44775087160006	27.459596325170605	5.98815454642947	0	11	40	19	0	1.0	1.2899528513663177	0.1960429786871975	1.0	0.015243802148352154	2.2483067701872703	0.3416905941664821	0.10030344457429424	0.004783697847906443	0.184069554476527	7.109662572610369	0.32080144451901	0.2064187116053559	0.23377620669882324	0.2390036371768107
9483000	-4584.85174742679	-4530.692155654144	-54.159591772646195	-4530.692155654144	6.4877927434718625	35.03336380534527	28.14815112026953	6.885212685075732	0	11	40	19	0	1.0	1.370696851836009	0.1965440068821423	1.0	0.010281073065013812	1.0398130995427421	0.14909863746963742	0.07170014851768457	0.005008425620410667	0.37815451696433	5.35427185423598	0.32080144451901	0.2064187116053559	0.23377620669882324	0.2390036371768107
9484000	-4583.946802435402	-4530.434338599857	-53.5124638355443	-4530.434338599857	6.876151972075251	35.99418943825967	29.09349935010934	6.900690088150339	1	12	40	19	0	1.0	1.3743302931893027	0.21443503904515918	1.0	0.016549847936149845	1.8103002971843847	0.2824588942221086	0.10606922015919792	0.00447897397319029	0.14010563037307433	5.35427185423598	0.32080144451901	0.22454210411695222	0.21565281418722693	0.2390036371768107
9485000	-4577.149379953333	-4525.735249713085	-51.41413024024789	-4525.735249713085	6.92794039163585	36.29375175905266	29.655546821755173	6.63820493729749	0	11	40	19	0	1.0	1.3712249934746246	0.2139505230093388	1.0	0.010173745372481486	1.2946132115607825	0.20199688236892904	0.06520429927336278	0.004658485180922283	0.14010563037307433	6.765749428178788	0.32080144451901	0.22454210411695222	0.21565281418722693	0.2390036371768107
9486000	-4597.319572909222	-4530.406867636829	-66.91270527239368	-4530.406867636829	6.549101474074547	37.29343691482441	30.00393672665588	7.28950018816854	0	12	41	18	0	1.0	1.4616687190563182	0.2515533417300706	1.0	0.07666567399261934	1.746303956893552	0.30053909638062953	0.4454713927856583	0.004543072568844444	0.27675222348498535	6.765749428178788	0.32080144451901	0.22454210411695222	0.21565281418722693	0.2390036371768107
9487000	-4583.631336532389	-4516.587034451404	-67.04430208098394	-4516.587034451404	6.668150309742513	36.376246949430445	27.957016686005865	8.419230263424573	1	11	39	20	0	1.0	1.229613954198207	0.4426554250028739	1.0	0.07634017978136705	1.73888979356003	0.6259924084086953	0.21205873693869065	0.004663054146516036	0.21038404610278105	6.765749428178788	0.32080144451901	0.22454210411695222	0.21565281418722693	0.2390036371768107
9488000	-4585.536953711347	-4521.915044981692	-63.62190872965572	-4521.915044981692	6.719494807580282	36.58619977830697	27.890728942244266	8.695470836062695	0	10	39	20	0	1.0	1.2205567580308379	0.34377249172862023	1.0	0.024008042131997066	1.2651752287154578	0.3563393819968929	0.0852400316382223	0.004732886512854123	0.21038404610278105	6.765749428178788	0.32080144451901	0.22454210411695222	0.21565281418722693	0.2390036371768107
9489000	-4588.927536644127	-4528.915339037059	-60.012197607067804	-4528.915339037059	7.107336005638316	36.245510347452004	29.08838135327185	7.157128994180166	0	11	40	19	0	1.0	1.7671618181772344	0.3434839895749762	1.0	0.02352984389235764	1.3597555328589694	0.2642962576878198	0.12105670999599488	0.004852974422447156	0.21038404610278105	6.765749428178788	0.32080144451901	0.22454210411695222	0.21565281418722693	0.2390036371768107
9490000	-4600.920501866028	-4532.377915176612	-68.54258668941597	-4532.377915176612	6.948254352148054	35.898749335473845	24.56800806656343	11.330741268910426	3	10	36	23	0	1.0	1.2912507540748035	0.5122298423776498	1.0	0.031753422895231795	1.354815082576854	0.5374453521201984	0.08004537780853281	0.005144446683705616	0.27968440412747003	6.765749428178788	0.32080144451901	0.22454210411695222	0.21565281418722693	0.2390036371768107
9491000	-4605.230239932417	-4534.549659496861	-70.68058043555669	-4534.549659496861	7.190258069961247	37.7888065982759	26.07459020753139	11.714216390744497	2	9	36	23	0	1.0	1.282797864890902	0.6472446449231395	1.0	0.09359300474165173	0.5511742018753202	0.2780988028959079	0.18549540362063896	0.004466727223915189	0.3110514026324208	6.765749428178788	0.32080144451901	0.22454210411695222	0.21565281418722693	0.2390036371768107
9492000	-4603.2638046987895	-4532.091374552993	-71.1724301457962	-4532.091374552993	6.882051608914495	37.949903089350514	27.532732427457447	10.417170661893065	1	9	37	22	0	1.0	1.632563024291729	0.486027782936879	1.0	0.05883485672412885	0.6238090476475912	0.1857132152895965	0.19762576338107962	0.004867757006954839	0.3110514026324208	6.765749428178788	0.32080144451901	0.22454210411695222	0.21565281418722693	0.2390036371768107
9493000	-4601.73537263347	-4527.700669400645	-74.03470323282565	-4527.700669400645	6.648630733277841	37.27751992276477	24.897668534479447	12.379851388285307	2	9	36	23	0	1.0	1.7992304020695806	0.6907920062074298	1.0	0.13409731920871734	0.6243465636582419	0.23971005313276855	0.3492686241130369	0.004606404645575246	0.3110514026324208	7.310872941896119	0.3203872928514258	0.2252306361540375	0.22050408717546408	0.2338779838190727
9494000	-4611.172194526683	-4529.552125133914	-81.62006939276857	-4529.552125133914	6.604010991685244	36.92202358651816	21.398027128099955	15.523996458418205	7	12	34	25	0	1.0	0.8570332666680491	0.8156067738656059	1.0	0.1358822272009175	1.0676820308411241	1.0160733900961794	0.14278398952988797	0.004835374586416097	0.3110514026324208	6.457627445162569	0.3203872928514258	0.20829511006024617	0.2374396132692554	0.2338779838190727
9495000	-4602.211646775084	-4526.579491304474	-75.63215547061003	-4526.579491304474	6.561226035170182	35.59000861069922	22.33737343626101	13.25263517443821	7	12	34	25	0	1.0	1.107686100450848	0.48819384236647795	1.0	0.25153777487847084	0.6494061145066761	0.2862147192857794	0.5707259551259521	0.0048459075132307634	0.3110514026324208	6.457627445162569	0.3203872928514258	0.20829511006024617	0.2374396132692554	0.2338779838190727
9496000	-4598.28558034032	-4520.9210592614145	-77.36452107890547	-4520.9210592614145	6.602809826053135	35.36379120907015	24.75029661742124	10.613494591648905	5	13	37	22	0	1.0	1.1450111355211847	0.5452132163029397	1.0	0.3015921277510648	0.5954407120893835	0.2835275008991029	0.6333785284996125	0.004802769186879945	0.19612073229828886	6.457627445162569	0.3203872928514258	0.20829511006024617	0.2204176442933765	0.2508999527949516
9497000	-4597.605575683969	-4519.138185371632	-78.46739031233668	-4519.138185371632	6.782889267628121	37.099790437557175	25.82038973445771	11.279400703099473	7	13	35	24	0	1.0	1.2457870840788223	0.6181880421022307	1.0	0.32100622721291044	1.140370519301549	0.565877931797152	0.6468993001074301	0.004459227465484541	0.19612073229828886	7.0139514883862635	0.33959414072613575	0.1997902969759233	0.21716348346632716	0.2434520788316138
9498000	-4602.522923846386	-4517.803964036754	-84.71895980963163	-4517.803964036754	6.641460701629886	38.4271808459222	29.09540627066763	9.33177457525457	6	15	38	21	0	1.0	2.4806445925154006	0.4030612541085133	1.0	0.227934593448724	1.138628917532573	0.18500723596181526	1.4028257762864704	0.004135387349853031	0.19612073229828886	7.0139514883862635	0.33959414072613575	0.1997902969759233	0.21716348346632716	0.2434520788316138
9499000	-4601.922435060172	-4514.8533705087775	-87.06906455139377	-4514.8533705087775	6.8500467553151125	38.24635415147334	27.257093179635838	10.989260971837496	6	13	36	23	0	1.0	2.494787581813617	0.5848945216892538	1.0	0.15201986823255853	1.6326435405322692	0.38276776335181106	0.6484199550376767	0.004498844154261197	0.19612073229828886	7.0139514883862635	0.33959414072613575	0.1997902969759233	0.21716348346632716	0.2434520788316138
9500000	-4606.759606802779	-4519.267929988385	-87.49167681439427	-4519.267929988385	6.645285135437284	39.271468464544746	28.272995141433512	10.998473323111243	5	13	37	22	0	1.0	1.307629923891604	0.4200854853536772	1.0	0.14281861749760516	2.1402164588032115	0.6875598771727129	0.44456165337744585	0.004505148259489823	0.1952456744026361	7.0139514883862635	0.33959414072613575	0.1997902969759233	0.21716348346632716	0.2434520788316138
9501000	-4596.104836133	-4520.1924573734495	-75.91237875955066	-4520.1924573734495	6.52968822238334	36.9927958169485	27.040311839576205	9.952483977372305	5	13	37	22	0	1.0	1.47989298250225	0.3788138863792122	1.0	0.2382414594696654	2.108243810340249	0.5396552593144648	0.9307258173141769	0.004772844653520658	0.29521900883724994	7.0139514883862635	0.33959414072613575	0.1997902969759233	0.21716348346632716	0.2434520788316138
9502000	-4591.382819126459	-4518.681108993253	-72.70171013320683	-4518.681108993253	6.489046422114481	36.66441304656996	27.400146161547937	9.264266885022021	5	13	37	22	0	1.0	1.555884797705669	0.2391837419731467	1.0	0.23766008651013948	2.6117312237052084	0.4014973653801908	1.5459734535972542	0.004324909121978149	0.29521900883724994	7.0139514883862635	0.33959414072613575	0.1997902969759233	0.21716348346632716	0.2434520788316138
9503000	-4593.276588304281	-4523.535447282953	-69.74114102132776	-4523.535447282953	6.715210695281317	37.496770470014	29.56041768142797	7.93635278858603	9	17	37	22	0	1.0	1.957777994221756	0.20712143836745506	1.0	0.15888632666892863	2.151925472138418	0.22766110374330256	1.501844311177955	0.004437586315373063	0.29521900883724994	7.0139514883862635	0.33959414072613575	0.1997902969759233	0.21716348346632716	0.2434520788316138
9504000	-4595.9016050756745	-4524.092059987463	-71.80954508821178	-4524.092059987463	6.8831931212716775	39.21020307927324	32.33025275895569	6.879950320317561	6	17	40	19	0	1.0	2.060079445903055	0.1308667948880032	1.0	0.15831481560552318	2.144185037572807	0.13620961272731946	2.492160810463682	0.004125646514990446	0.29521900883724994	7.0139514883862635	0.33959414072613575	0.1997902969759233	0.21716348346632716	0.2434520788316138
9505000	-4594.281876346516	-4522.305853708467	-71.97602263804819	-4522.305853708467	6.811031529488861	38.165415877883966	30.925237009980098	7.240178867903873	6	17	40	19	0	1.0	1.91486053791182	0.1746782032599831	1.0	0.1582777552919473	3.294548711026538	0.3005366907932541	1.7350752525586914	0.004728100347192598	0.29521900883724994	7.0139514883862635	0.33959414072613575	0.1997902969759233	0.21716348346632716	0.2434520788316138
9506000	-4581.026040344102	-4523.560672663237	-57.46536768086486	-4523.560672663237	6.872515814072533	35.76927103837793	29.796285908450034	5.972985129927893	4	15	40	19	0	1.0	1.909060680106748	0.20020110701567928	1.0	0.1140883193542337	2.3256358602973775	0.24388689086659213	1.0879136873182802	0.004525200137745548	0.29521900883724994	7.0139514883862635	0.33959414072613575	0.1997902969759233	0.21716348346632716	0.2434520788316138
9507000	-4580.945822261728	-4525.229165055266	-55.7166572064614	-4525.229165055266	6.663391074895133	36.209302108915345	29.60062983453777	6.608672274377585	2	13	40	19	0	1.0	1.8930995058336175	0.1929399540156625	1.0	0.10153335948002684	2.504099641612568	0.2552115555545597	0.9962309446889492	0.0052798521872937055	0.29521900883724994	7.0139514883862635	0.33959414072613575	0.1997902969759233	0.21716348346632716	0.2434520788316138
9508000	-4578.517425655922	-4526.492719903663	-52.024705752258996	-4526.492719903663	6.695905664030485	35.727448307169695	30.0142370494445	5.713211257725192	1	12	40	19	0	1.0	1.6638365101270614	0.1256937022599574	1.0	0.16878579424868165	2.5144912159719595	0.18995598925252677	2.2342564648222325	0.004613673673175193	0.1933507128018173	7.0139514883862635	0.33959414072613575	0.1997902969759233	0.21716348346632716	0.2434520788316138
9509000	-4589.957428203575	-4530.278576300994	-59.67885190257996	-4530.278576300994	6.736526638106237	35.43325839947733	29.35798510568507	6.075273293792254	4	15	40	19	0	1.0	1.46975532629929	0.22591065876347383	1.0	0.21371675712362834	2.5142794270085504	0.3864605975615885	1.3904228504363572	0.004502362126035761	0.1933507128018173	7.0139514883862635	0.33959414072613575	0.1997902969759233	0.21716348346632716	0.2434520788316138
9510000	-4583.135097192774	-4528.011823845903	-55.123273346871294	-4528.011823845903	6.718642931493719	33.84222281515801	28.091456133419992	5.750766681738022	5	16	40	19	0	1.0	1.3100615629900836	0.21022873953298477	1.0	0.21257283265751006	2.500821681392706	0.40131288843860824	1.324669015374243	0.005381970863001613	0.1933507128018173	7.0139514883862635	0.33959414072613575	0.1997902969759233	0.21716348346632716	0.2434520788316138
9511000	-4575.716617417873	-4515.838556881228	-59.8780605366447	-4515.838556881228	6.724370957835665	34.77543307555655	28.033803236262777	6.741629839293778	2	15	42	17	0	1.0	0.9367789056373917	0.14775273261948804	1.0	0.07004844568644306	1.9163592488170562	0.3022562890660884	0.4441197474211138	0.005001104261559682	0.1933507128018173	7.0139514883862635	0.33959414072613575	0.1997902969759233	0.21716348346632716	0.2434520788316138
9512000	-4577.373364658876	-4523.687623297453	-53.68574136142362	-4523.687623297453	6.6927325785729	34.23608914191603	28.23749710932539	5.998592032590641	0	12	41	18	0	1.0	1.6390096686862963	0.36439880738102787	1.0	0.027950427793547738	1.9068182092256667	0.42394031872380117	0.1257167160529188	0.0050138321639782045	0.1933507128018173	7.0139514883862635	0.33959414072613575	0.1997902969759233	0.21716348346632716	0.2434520788316138
